segment name,category,comments
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Childress Vineyards,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Chill Out,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Cline,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Columbia Crest,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Concannon,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Concha Y Toro,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Conti Torraiolo,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Cooks,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Cooks Du Bois,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Corbett Canyon,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Cristalino,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Cruz Garcia,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Cupcake Vineyards,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Da Vinci,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Dancing Bull,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Domaine Chandon,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Dreaming Tree,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Duplin,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Ecco Domani,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Edna Valley Vineyard,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: El Molino,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Estancia,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Famiglie,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Fetzer,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Fish Eye,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Flame Lily,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Flipflop,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Folatre,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Folie A Deux,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Foxhorn,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Francis Coppola,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Franciscan,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Franzia,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Fre,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Alcohol (Restricted to Best Practices) > WinePurchase Wine: Frei Brothers,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Demographics > Average Household IncomeHH Income: < $20,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Demographics > Average Household IncomeHH Income: $100,000 - $149,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Demographics > Average Household IncomeHH Income: $150,000+",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Demographics > Average Household IncomeHH Income: $20,000 - $39,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Demographics > Average Household IncomeHH Income: $40,000 - $49,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Demographics > Average Household IncomeHH Income: $50,000 - $74,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Demographics > Average Household IncomeHH Income: $75,000 - $99,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Lifestyle Statements > Health and DietI Like to Try New Drinks,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Automotive Insurance-ValueAuto Insurance Value: $10,000-$24,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Automotive Insurance-ValueAuto Insurance Value: $100,000-$199,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Automotive Insurance-ValueAuto Insurance Value: $200,000-$299,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Automotive Insurance-ValueAuto Insurance Value: $25,000-$49,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Automotive Insurance-ValueAuto Insurance Value: $300,000+",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Automotive Insurance-ValueAuto Insurance Value: $50,000-$74,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Automotive Insurance-ValueAuto Insurance Value: $75,000-$99,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Automotive Insurance-ValueAuto Insurance Value: <$10,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Homeowner's Insurance - ValueHomeowner Insurance Value: $10,000-$24,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Homeowner's Insurance - ValueHomeowner Insurance Value: $100,000-$199,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Homeowner's Insurance - ValueHomeowner Insurance Value: $200,000-$299,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Homeowner's Insurance - ValueHomeowner Insurance Value: $25,000-$49,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Homeowner's Insurance - ValueHomeowner Insurance Value: $300,000+",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Homeowner's Insurance - ValueHomeowner Insurance Value: $50,000-$74,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Homeowner's Insurance - ValueHomeowner Insurance Value: $75,000-$99,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Investments - 401K- Value401K Value $10,000-$24,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Investments - 401K- Value401K Value $100,000+",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Investments - 401K- Value401K Value $25,000-$49,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Investments - 401K- Value401K Value $50,000-$99,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Investments - IRA ValueIRA Value $100,000+",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Investments - Type ofMutual Funds Value $100,000+",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Life InsuranceLife Insurance Value-$100,000-$199,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Life InsuranceLife Insurance Value-$20,000-$49,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Life InsuranceLife Insurance Value-$200,000-$499,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Life InsuranceLife Insurance Value-$50,000-$99,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Life InsuranceLife Insurance Value-$500,000 Or More",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Life InsuranceLife Insurance Value-Less Than $20,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Values of SecuritiesTotal Value-Any Securities Own-$10,000-$24,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Values of SecuritiesTotal Value-Any Securities Own-$100,000+",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Values of SecuritiesTotal Value-Any Securities Own-$25,000-$49,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Values of SecuritiesTotal Value-Any Securities Own-$5,000-$9,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Values of SecuritiesTotal Value-Any Securities Own-$50,000-$99,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Personal Finance > Values of SecuritiesTotal Value-Any Securities Own-<$5,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Restaurants > Restaurant Expenditures By HHAmount Spent Family/Sit-Down Lst 30 Day: $500 Or More,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Travel > ActivitiesVacation Activities - Like To Do-Gambling,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Travel > Casino GamblingGambled in Atlantic City Casino Last 12M,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Travel > Casino GamblingGambled in Indian Reservation Casino Last 12M,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
AdAdvisor Audiences Powered by Neustar > AdAdvisor Consumer Audiences > Travel > Casino GamblingGambled in Las Vegas Casino Last 12M,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Financial Audiences > Net Asset Value > $0 - $24,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Financial Audiences > Net Asset Value > $1,000,000 - $1,999,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Financial Audiences > Net Asset Value > $100,000 - $249,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Financial Audiences > Net Asset Value > $2,000,000 or more",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Financial Audiences > Net Asset Value > $25,000 - $49,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Financial Audiences > Net Asset Value > $250,000 - $499,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Financial Audiences > Net Asset Value > $50,000 - $74,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Financial Audiences > Net Asset Value > $500,000 - $749,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Financial Audiences > Net Asset Value > $75,000 - $99,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"AdAdvisor Audiences Powered by Neustar > AdAdvisor Financial Audiences > Net Asset Value > $750,000 - $999,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Epsilon > Purchase Behaviors > Luxury Buyers > Platinum Wallets,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Financials > Home Equity Loan Amount > > $300,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Financials > Home Equity Loan Amount > $200,000 - $249,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Financials > Home Equity Loan Amount > $100,000 - $149,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Financials > Home Equity Loan Amount > < $50,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Financials > Mortgage Liability > $200,000 to $299,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Financials > Mortgage Liability > $100,000 to $199,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Financials > Mortgage Liability > 0 to $99,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Financials > Mortgage Liability > $750,000+",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Financials > Mortgage Liability > $500,000 to $749,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Financials > Mortgage Liability > $400,000 to $499,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Financials > Mortgage Liability > $300,000 to $399,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Financials > Home Equity Loan Amount > $50,000 - $ 99,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Financials > Home Equity Loan Amount > $150,000 - $199,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Financials > Home Equity Loan Amount > $250,000 - $299,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Epsilon > Purchase Behaviors > Luxury Buyers > Silver Wallets,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Epsilon > Travel > Casino Vacationers,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
Epsilon > Financials > Pays On Time: Bank Card Bills > Less Likely,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Epsilon > Financials > Pays On Time: Bank Card Bills > Unlikely,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Epsilon > Financials > Pays On Time: Bank Card Bills > Most Likely,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Epsilon > Financials > Pays On Time: Bank Card Bills > More Than Likely,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Epsilon > Financials > Pays On Time: Bank Card Bills > Likely,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Vehicle Current Market Value > > $30,001",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Vehicle Current Market Value > $20,001 - $25,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Vehicle Current Market Value > $10,001 - $15,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Vehicle Current Market Value > $4,001 - $5,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Vehicle Current Market Value > $2,001 - $3,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Vehicle Current Market Value > < $1,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: Trucks > > $30,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: Trucks > $2,001 - $3,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: Trucks > $1,001 - $2,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: Trucks > $25,001 - $30,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: Trucks > < $1,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: Trucks > $10,001 - $15,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: Trucks > $5,001 - $10,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: Trucks > $4,001 - $5,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: Trucks > $3,001 - $4,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: Trucks > $20,001 - $25,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: Trucks > $15,001 - $20,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: All Vehicles > > $30,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: All Vehicles > $2,001 - $3,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: All Vehicles > $1,001 - $2,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: All Vehicles > < $1,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: All Vehicles > $25,001 - $30,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: All Vehicles > $10,001 - $15,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: All Vehicles > $5,001 - $10,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: All Vehicles > $4,001 - $5,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: All Vehicles > $3,001 - $4,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: All Vehicles > $20,001 - $25,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: All Vehicles > $15,001 - $20,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Average Current Market Value: All Vehicles > > $30,001",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Average Current Market Value: All Vehicles > $2,001 - $3,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Average Current Market Value: All Vehicles > $1,001 - $2,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
